"period_ID","zone","period_start_date","moon_phase","sampling_flag_plankton","sampling_flag_eDNA","sampling_flag_eDNA2","sampling_flag_sediment","sampling_flag_sediment2","sampling","n_replicas","sampling_type"
34,"WTF",2025-09-04,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
35,"WTF",2025-09-11,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
36,"WTF",2025-09-19,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
37,"WTF",2025-09-26,"Waxing",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
38,"WTF",2025-10-03,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
39,"WTF",2025-10-11,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
40,"WTF",2025-10-18,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
41,"WTF",2025-10-26,"Waxing",TRUE,TRUE,FALSE,TRUE,FALSE,"eDNA",3,"eDNA"
42,"WTF",2025-11-02,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
43,"WTF",2025-11-09,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
44,"WTF",2025-11-17,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
45,"WTF",2025-11-24,"Waxing",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
46,"WTF",2025-12-01,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
47,"WTF",2025-12-09,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
48,"WTF",2025-12-16,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
49,"WTF",2025-12-24,"Waxing",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
50,"WTF",2025-12-31,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
1,"Other zones",2025-01-06,"Waxing",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
2,"Other zones",2025-01-11,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
3,"Other zones",2025-01-18,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
4,"Other zones",2025-01-25,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
5,"Other zones",2025-02-02,"Waxing",TRUE,TRUE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
6,"Other zones",2025-02-09,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
7,"Other zones",2025-02-17,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
8,"Other zones",2025-02-24,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
9,"Other zones",2025-03-03,"Waxing",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
10,"Other zones",2025-03-11,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
11,"Other zones",2025-03-18,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
12,"Other zones",2025-03-25,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
13,"Other zones",2025-04-02,"Waxing",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
14,"Other zones",2025-04-09,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
15,"Other zones",2025-04-17,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
16,"Other zones",2025-04-24,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
17,"Other zones",2025-05-01,"Waxing",TRUE,TRUE,FALSE,TRUE,FALSE,"No sampling",0,"eDNA"
18,"Other zones",2025-05-09,"Full",FALSE,FALSE,TRUE,FALSE,TRUE,"eDNA",3,"eDNA"
19,"Other zones",2025-05-16,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
20,"Other zones",2025-05-24,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
21,"Other zones",2025-05-31,"Waxing",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
22,"Other zones",2025-06-07,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
23,"Other zones",2025-06-15,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
24,"Other zones",2025-06-22,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
25,"Other zones",2025-06-29,"Waxing",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
26,"Other zones",2025-07-07,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
27,"Other zones",2025-07-14,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
28,"Other zones",2025-07-22,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
29,"Other zones",2025-07-29,"Waxing",TRUE,TRUE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
30,"Other zones",2025-08-05,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
31,"Other zones",2025-08-13,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
32,"Other zones",2025-08-20,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
33,"Other zones",2025-08-27,"Waxing",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
34,"Other zones",2025-09-04,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
35,"Other zones",2025-09-11,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
36,"Other zones",2025-09-19,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
37,"Other zones",2025-09-26,"Waxing",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
38,"Other zones",2025-10-03,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
39,"Other zones",2025-10-11,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
40,"Other zones",2025-10-18,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
41,"Other zones",2025-10-26,"Waxing",TRUE,TRUE,FALSE,TRUE,FALSE,"No sampling",0,"eDNA"
42,"Other zones",2025-11-02,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
43,"Other zones",2025-11-09,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
44,"Other zones",2025-11-17,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
45,"Other zones",2025-11-24,"Waxing",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
46,"Other zones",2025-12-01,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
47,"Other zones",2025-12-09,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
48,"Other zones",2025-12-16,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
49,"Other zones",2025-12-24,"Waxing",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
50,"Other zones",2025-12-31,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
1,"New_Z10",2025-01-06,"Waxing",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
2,"New_Z10",2025-01-11,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
3,"New_Z10",2025-01-18,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
4,"New_Z10",2025-01-25,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
5,"New_Z10",2025-02-02,"Waxing",TRUE,TRUE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
6,"New_Z10",2025-02-09,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
7,"New_Z10",2025-02-17,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
8,"New_Z10",2025-02-24,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
9,"New_Z10",2025-03-03,"Waxing",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
10,"New_Z10",2025-03-11,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
11,"New_Z10",2025-03-18,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
12,"New_Z10",2025-03-25,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
13,"New_Z10",2025-04-02,"Waxing",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
14,"New_Z10",2025-04-09,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
15,"New_Z10",2025-04-17,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
16,"New_Z10",2025-04-24,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
17,"New_Z10",2025-05-01,"Waxing",TRUE,TRUE,FALSE,TRUE,FALSE,"No sampling",0,"eDNA"
18,"New_Z10",2025-05-09,"Full",FALSE,FALSE,TRUE,FALSE,TRUE,"eDNA",3,"eDNA"
19,"New_Z10",2025-05-16,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
20,"New_Z10",2025-05-24,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
21,"New_Z10",2025-05-31,"Waxing",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
22,"New_Z10",2025-06-07,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
23,"New_Z10",2025-06-15,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
24,"New_Z10",2025-06-22,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
25,"New_Z10",2025-06-29,"Waxing",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
26,"New_Z10",2025-07-07,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
27,"New_Z10",2025-07-14,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
28,"New_Z10",2025-07-22,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
29,"New_Z10",2025-07-29,"Waxing",TRUE,TRUE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
30,"New_Z10",2025-08-05,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
31,"New_Z10",2025-08-13,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
32,"New_Z10",2025-08-20,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
33,"New_Z10",2025-08-27,"Waxing",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
34,"New_Z10",2025-09-04,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
35,"New_Z10",2025-09-11,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
36,"New_Z10",2025-09-19,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
37,"New_Z10",2025-09-26,"Waxing",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
38,"New_Z10",2025-10-03,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
39,"New_Z10",2025-10-11,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
40,"New_Z10",2025-10-18,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
41,"New_Z10",2025-10-26,"Waxing",TRUE,TRUE,FALSE,TRUE,FALSE,"No sampling",0,"eDNA"
42,"New_Z10",2025-11-02,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
43,"New_Z10",2025-11-09,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
44,"New_Z10",2025-11-17,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
45,"New_Z10",2025-11-24,"Waxing",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
46,"New_Z10",2025-12-01,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
47,"New_Z10",2025-12-09,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
48,"New_Z10",2025-12-16,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
49,"New_Z10",2025-12-24,"Waxing",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
50,"New_Z10",2025-12-31,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"eDNA"
1,"Z2",2025-01-06,"Waxing",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
2,"Z2",2025-01-11,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
3,"Z2",2025-01-18,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
4,"Z2",2025-01-25,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
5,"Z2",2025-02-02,"Waxing",TRUE,TRUE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
6,"Z2",2025-02-09,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
7,"Z2",2025-02-17,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
8,"Z2",2025-02-24,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
9,"Z2",2025-03-03,"Waxing",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
10,"Z2",2025-03-11,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
11,"Z2",2025-03-18,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
12,"Z2",2025-03-25,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
13,"Z2",2025-04-02,"Waxing",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
14,"Z2",2025-04-09,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
15,"Z2",2025-04-17,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
16,"Z2",2025-04-24,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
17,"Z2",2025-05-01,"Waxing",TRUE,TRUE,FALSE,TRUE,FALSE,"Sediment",3,"Sediment"
18,"Z2",2025-05-09,"Full",FALSE,FALSE,TRUE,FALSE,TRUE,"No sampling",0,"Sediment"
19,"Z2",2025-05-16,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
20,"Z2",2025-05-24,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
21,"Z2",2025-05-31,"Waxing",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
22,"Z2",2025-06-07,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
23,"Z2",2025-06-15,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
24,"Z2",2025-06-22,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
25,"Z2",2025-06-29,"Waxing",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
26,"Z2",2025-07-07,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
27,"Z2",2025-07-14,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
28,"Z2",2025-07-22,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
29,"Z2",2025-07-29,"Waxing",TRUE,TRUE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
30,"Z2",2025-08-05,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
31,"Z2",2025-08-13,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
32,"Z2",2025-08-20,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
33,"Z2",2025-08-27,"Waxing",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
34,"Z2",2025-09-04,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
35,"Z2",2025-09-11,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
36,"Z2",2025-09-19,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
37,"Z2",2025-09-26,"Waxing",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
38,"Z2",2025-10-03,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
39,"Z2",2025-10-11,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
40,"Z2",2025-10-18,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
41,"Z2",2025-10-26,"Waxing",TRUE,TRUE,FALSE,TRUE,FALSE,"Sediment",3,"Sediment"
42,"Z2",2025-11-02,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
43,"Z2",2025-11-09,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
44,"Z2",2025-11-17,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
45,"Z2",2025-11-24,"Waxing",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
46,"Z2",2025-12-01,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
47,"Z2",2025-12-09,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
48,"Z2",2025-12-16,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
49,"Z2",2025-12-24,"Waxing",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
50,"Z2",2025-12-31,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
1,"Z3",2025-01-06,"Waxing",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
2,"Z3",2025-01-11,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
3,"Z3",2025-01-18,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
4,"Z3",2025-01-25,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
5,"Z3",2025-02-02,"Waxing",TRUE,TRUE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
6,"Z3",2025-02-09,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
7,"Z3",2025-02-17,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
8,"Z3",2025-02-24,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
9,"Z3",2025-03-03,"Waxing",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
10,"Z3",2025-03-11,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
11,"Z3",2025-03-18,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
12,"Z3",2025-03-25,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
13,"Z3",2025-04-02,"Waxing",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
14,"Z3",2025-04-09,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
15,"Z3",2025-04-17,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
16,"Z3",2025-04-24,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
17,"Z3",2025-05-01,"Waxing",TRUE,TRUE,FALSE,TRUE,FALSE,"Sediment",3,"Sediment"
18,"Z3",2025-05-09,"Full",FALSE,FALSE,TRUE,FALSE,TRUE,"No sampling",0,"Sediment"
19,"Z3",2025-05-16,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
20,"Z3",2025-05-24,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
21,"Z3",2025-05-31,"Waxing",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
22,"Z3",2025-06-07,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
23,"Z3",2025-06-15,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
24,"Z3",2025-06-22,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
25,"Z3",2025-06-29,"Waxing",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
26,"Z3",2025-07-07,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
27,"Z3",2025-07-14,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
28,"Z3",2025-07-22,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
29,"Z3",2025-07-29,"Waxing",TRUE,TRUE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
30,"Z3",2025-08-05,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
31,"Z3",2025-08-13,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
32,"Z3",2025-08-20,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
33,"Z3",2025-08-27,"Waxing",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
34,"Z3",2025-09-04,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
35,"Z3",2025-09-11,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
36,"Z3",2025-09-19,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
37,"Z3",2025-09-26,"Waxing",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
38,"Z3",2025-10-03,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
39,"Z3",2025-10-11,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
40,"Z3",2025-10-18,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
41,"Z3",2025-10-26,"Waxing",TRUE,TRUE,FALSE,TRUE,FALSE,"Sediment",3,"Sediment"
42,"Z3",2025-11-02,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
43,"Z3",2025-11-09,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
44,"Z3",2025-11-17,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
45,"Z3",2025-11-24,"Waxing",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
46,"Z3",2025-12-01,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
47,"Z3",2025-12-09,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
48,"Z3",2025-12-16,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
49,"Z3",2025-12-24,"Waxing",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
50,"Z3",2025-12-31,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
1,"Z5",2025-01-06,"Waxing",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
2,"Z5",2025-01-11,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
3,"Z5",2025-01-18,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
4,"Z5",2025-01-25,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
5,"Z5",2025-02-02,"Waxing",TRUE,TRUE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
6,"Z5",2025-02-09,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
7,"Z5",2025-02-17,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
8,"Z5",2025-02-24,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
9,"Z5",2025-03-03,"Waxing",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
10,"Z5",2025-03-11,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
11,"Z5",2025-03-18,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
12,"Z5",2025-03-25,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
13,"Z5",2025-04-02,"Waxing",TRUE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
14,"Z5",2025-04-09,"Full",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
15,"Z5",2025-04-17,"Waning",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
16,"Z5",2025-04-24,"New",FALSE,FALSE,FALSE,FALSE,FALSE,"No sampling",0,"Sediment"
17,"Z5",2025-05-01,"Waxing",TRUE,TRUE,FALSE,TRUE,FALSE,"Sediment",3,"Sediment"
18,"Z5",2025-05-09,"Full",FALSE,FALSE,TRUE,FALSE,TRUE,"No sampling",0,"Sediment"
